date,country,keyword,global_monthly_searches,ad_position,daily_clicks,daily_cost,local_monthly_searches,impressions
2012-02-19,US,minimum balance,1220000.0,1.0,387.0,195.28,301000.0,193829
2012-02-19,US,interest rate,1500000.0,1.0,10.0,5.06,823000.0,156
2012-02-19,US,lawyer,13600000.0,1.0,2274.0,3.0,971.57,17538
2012-02-19,US,credit cards,135000.0,1.0,272.0,1.0,448.87,724
2012-02-19,US,loans,20400000.0,1.0,5603.0,82.0,498.02,1179451
2012-02-19,US,atm,1000.0,1.0,4.0,4.87,590.0,78
2012-02-19,US,wire transfer,8100.0,1.0,51.0,619.71,6600.0,81698
2012-02-19,US,mortgage,8100.0,1.0,9.0,104.27,3600.0,2386
2012-02-20,UK,financial services,4090000.0,1.0,3.0,21.35,246000.0,164
2012-02-20,UK,certificate of deposit,1830000.0,1.0,33.0,33.77,201000.0,2910
2012-02-20,UK,joint account,201000.0,1.0,3.0,1.03,8100.0,34
2012-02-20,UK,insurance,33100.0,1.0,121.0,6.0,20.11,1889
2012-02-20,UK,checking account,450000.0,1.0,83.0,230.59,33100.0,49150
2012-02-20,UK,consolidate loans,74000.0,1.0,5.0,61.6,2400.0,881
2012-02-20,UK,overdraft fee,135000.0,1.0,1.0,0.38,2400.0,26
2012-02-20,UK,bankruptcy,8100.0,1.0,1.0,0.18,880.0,26
2012-02-20,UK,lawyer,13600000.0,1.0,104.0,125.93,1830000.0,33755
2012-02-20,UK,loans,20400000.0,1.0,4640.0,26.0,207.04,309722
2012-02-20,UK,atm,1000.0,1.0,2.0,4.27,110.0,47
2012-02-20,UK,mortgage,8100.0,1.0,1.0,80.31,720.0,227
2012-02-20,US,financial services,4090000.0,1.0,1033.0,245.24,823000.0,650551
2012-02-20,US,certificate of deposit,1830000.0,1.0,258.0,174.1,673000.0,115196
2012-02-20,US,joint account,201000.0,1.0,57.0,63.51,135000.0,9276
2012-02-20,US,insurance,33100.0,1.0,210.0,4.0,954.9,2178
2012-02-20,US,checking account,450000.0,1.0,501.0,4.0,928.95,5172
2012-02-20,US,consolidate loans,74000.0,1.0,22.0,47.81,60500.0,2784
2012-02-20,US,overdraft fee,135000.0,1.0,49.0,156.79,110000.0,19912
2012-02-20,US,minimum balance,1220000.0,1.0,396.0,200.21,301000.0,203804
2012-02-20,US,interest rate,1500000.0,1.0,10.0,5.17,823000.0,161
2012-02-20,US,lawyer,13600000.0,1.0,2304.0,3.0,975.87,17772
2012-02-20,US,credit cards,135000.0,1.0,279.0,1.0,440.58,741
2012-02-20,US,loans,20400000.0,1.0,5841.0,85.0,541.44,1274497
2012-02-20,US,atm,1000.0,1.0,4.0,4.85,590.0,79
2012-02-20,US,wire transfer,8100.0,1.0,52.0,618.72,6600.0,83394
2012-02-20,US,mortgage,8100.0,1.0,9.0,104.04,3600.0,2448
2012-02-21,UK,financial services,4090000.0,1.0,3.0,21.34,246000.0,164
2012-02-21,UK,certificate of deposit,1830000.0,1.0,33.0,33.79,201000.0,2930
2012-02-21,UK,joint account,201000.0,1.0,3.0,1.04,8100.0,34
2012-02-21,UK,insurance,33100.0,1.0,121.0,6.0,21.38,1885
2012-02-21,UK,checking account,450000.0,1.0,83.0,231.46,33100.0,49192
2012-02-21,UK,consolidate loans,74000.0,1.0,5.0,61.63,2400.0,877
2012-02-21,UK,overdraft fee,135000.0,1.0,1.0,0.37,2400.0,26
2012-02-21,UK,bankruptcy,8100.0,1.0,1.0,0.19,880.0,26
2012-02-21,UK,lawyer,13600000.0,1.0,104.0,125.93,1830000.0,33726
2012-02-21,UK,loans,20400000.0,1.0,4612.0,26.0,225.69,307819
2012-02-21,UK,atm,1000.0,1.0,2.0,4.27,110.0,47
2012-02-21,UK,mortgage,8100.0,1.0,1.0,80.34,720.0,228
2012-02-21,US,financial services,4090000.0,1.0,1038.0,246.17,823000.0,655697
2012-02-21,US,certificate of deposit,1830000.0,1.0,259.0,174.15,673000.0,115681
2012-02-21,US,joint account,201000.0,1.0,57.0,63.61,135000.0,9256
2012-02-21,US,insurance,33100.0,1.0,209.0,4.0,955.88,2173
2012-02-21,US,checking account,450000.0,1.0,499.0,4.0,930.75,5152
2012-02-21,US,consolidate loans,74000.0,1.0,22.0,47.84,60500.0,2769
2012-02-21,US,overdraft fee,135000.0,1.0,49.0,156.81,110000.0,19911
2012-02-21,US,minimum balance,1220000.0,1.0,400.0,202.07,301000.0,207596
2012-02-21,US,interest rate,1500000.0,1.0,10.0,5.23,823000.0,164
2012-02-21,US,lawyer,13600000.0,1.0,2300.0,3.0,975.88,17736
2012-02-21,US,credit cards,135000.0,1.0,278.0,1.0,441.04,739
2012-02-21,US,loans,20400000.0,1.0,5807.0,85.0,567.77,1267139
2012-02-21,US,atm,1000.0,1.0,4.0,4.85,590.0,79
2012-02-21,US,wire transfer,8100.0,1.0,52.0,618.83,6600.0,83202
2012-02-21,US,mortgage,8100.0,1.0,9.0,104.09,3600.0,2441
2012-02-22,UK,financial services,4090000.0,1.0,3.0,36.22,246000.0,328
2012-02-22,UK,certificate of deposit,1830000.0,1.0,34.0,29.34,201000.0,2620
2012-02-22,UK,joint account,201000.0,1.0,4.0,2.28,8100.0,51
2012-02-22,UK,insurance,33100.0,1.0,110.0,5.0,414.7,1441
2012-02-22,UK,checking account,450000.0,1.0,73.0,199.37,33100.0,37534
2012-02-22,UK,consolidate loans,74000.0,1.0,7.0,144.14,2400.0,2745
2012-02-22,UK,overdraft fee,135000.0,1.0,1.0,0.37,2400.0,26
2012-02-22,UK,bankruptcy,8100.0,1.0,2.0,1.28,880.0,33
2012-02-22,UK,lawyer,13600000.0,1.0,103.0,117.06,1830000.0,30901
2012-02-22,UK,loans,20400000.0,1.0,4454.0,27.0,807.77,308745
2012-02-22,US,financial services,4090000.0,1.0,1018.0,222.68,823000.0,582128
2012-02-22,US,certificate of deposit,1830000.0,1.0,227.0,166.37,673000.0,97130
2012-02-22,US,joint account,201000.0,1.0,64.0,97.19,135000.0,15935
2012-02-22,US,insurance,33100.0,1.0,237.0,6.0,219.25,3669
2012-02-22,US,checking account,450000.0,1.0,469.0,5.0,444.77,6044
2012-02-22,US,consolidate loans,74000.0,1.0,19.0,34.88,60500.0,1687
2012-02-22,US,overdraft fee,135000.0,1.0,45.0,158.53,110000.0,18281
2012-02-22,US,minimum balance,1220000.0,1.0,423.0,211.67,301000.0,229835
2012-02-22,US,bankruptcy,8100.0,1.0,3.0,3.86,1900.0,58
2012-02-22,US,lawyer,13600000.0,1.0,2083.0,3.0,390.57,16064
2012-02-22,US,credit cards,135000.0,1.0,288.0,1.0,816.32,765
2012-02-22,US,loans,20400000.0,1.0,5901.0,61.0,333.42,924079
2012-02-22,US,atm,1000.0,1.0,4.0,4.87,590.0,79
2012-02-22,US,wire transfer,8100.0,1.0,51.0,645.95,6600.0,84327
2012-02-23,UK,financial services,4090000.0,1.0,3.0,38.64,246000.0,352
2012-02-23,UK,certificate of deposit,1830000.0,1.0,35.0,29.94,201000.0,2684
2012-02-23,UK,joint account,201000.0,1.0,4.0,2.3,8100.0,51
2012-02-23,UK,insurance,33100.0,1.0,108.0,5.0,340.58,1414
2012-02-23,UK,checking account,450000.0,1.0,71.0,182.97,33100.0,33575
2012-02-23,UK,consolidate loans,74000.0,1.0,7.0,145.28,2400.0,2737
2012-02-23,UK,overdraft fee,135000.0,1.0,2.0,1.5,2400.0,33
2012-02-23,UK,bankruptcy,8100.0,1.0,2.0,1.29,880.0,33
2012-02-23,UK,lawyer,13600000.0,1.0,102.0,,1830000.0,31173
2012-02-23,UK,loans,20400000.0,1.0,4340.0,27.0,751.64,300804
2012-02-23,US,financial services,4090000.0,1.0,1032.0,232.76,823000.0,616437
2012-02-23,US,certificate of deposit,1830000.0,1.0,233.0,163.38,673000.0,97897
2012-02-23,US,joint account,201000.0,1.0,71.0,99.98,135000.0,18299
2012-02-23,US,insurance,33100.0,1.0,227.0,6.0,907.77,3527
2012-02-23,US,checking account,450000.0,1.0,481.0,5.0,650.96,6200
2012-02-23,US,consolidate loans,74000.0,1.0,11.0,15.87,60500.0,481
2012-02-23,US,overdraft fee,135000.0,1.0,36.0,147.98,110000.0,13841
2012-02-23,US,minimum balance,1220000.0,1.0,392.0,197.49,301000.0,198937
2012-02-23,US,bankruptcy,8100.0,1.0,3.0,3.88,1900.0,58
2012-02-23,US,lawyer,13600000.0,1.0,2064.0,3.0,294.01,15920
2012-02-23,US,credit cards,135000.0,1.0,294.0,1.0,754.96,780
2012-02-23,US,loans,20400000.0,1.0,5920.0,,533.25,911766
2012-02-23,US,wire transfer,8100.0,1.0,65.0,1.0,41.61,193
2012-02-24,UK,financial services,4090000.0,1.0,3.0,32.49,246000.0,248
2012-02-24,UK,certificate of deposit,1830000.0,1.0,29.0,21.29,201000.0,1585
2012-02-24,UK,joint account,201000.0,1.0,4.0,2.29,8100.0,51
2012-02-24,UK,insurance,33100.0,1.0,106.0,5.0,594.28,1380
2012-02-24,UK,checking account,450000.0,1.0,78.0,210.91,33100.0,42288
2012-02-24,UK,consolidate loans,74000.0,1.0,9.0,161.7,2400.0,3711
2012-02-24,UK,overdraft fee,135000.0,1.0,3.0,1.68,2400.0,38
2012-02-24,UK,bankruptcy,8100.0,1.0,3.0,1.85,880.0,40
2012-02-24,UK,lawyer,13600000.0,1.0,108.0,124.99,1830000.0,34745
2012-02-24,UK,loans,20400000.0,1.0,4598.0,29.0,736.41,342326
2012-02-24,US,financial services,4090000.0,1.0,1116.0,242.15,823000.0,693606
2012-02-24,US,certificate of deposit,1830000.0,1.0,214.0,144.12,673000.0,79326
2012-02-24,US,joint account,201000.0,1.0,87.0,145.04,135000.0,32250
2012-02-24,US,insurance,33100.0,1.0,256.0,7.0,941.16,4625
2012-02-24,US,checking account,450000.0,1.0,485.0,6.0,260.61,7497
2012-02-24,US,consolidate loans,74000.0,1.0,14.0,28.8,60500.0,1068
2012-02-24,US,overdraft fee,135000.0,1.0,31.0,114.07,110000.0,9138
2012-02-24,US,minimum balance,1220000.0,1.0,424.0,212.85,301000.0,231586
2012-02-24,US,bankruptcy,8100.0,1.0,3.0,3.87,1900.0,57
2012-02-24,US,lawyer,13600000.0,1.0,2014.0,3.0,866.73,15536
2012-02-24,US,credit cards,135000.0,1.0,320.0,2.0,984.84,1667
2012-02-24,US,loans,20400000.0,1.0,6250.0,64.0,828.61,1026899
2012-02-24,US,wire transfer,8100.0,1.0,67.0,919.04,6600.0,158587
2012-02-25,UK,financial services,4090000.0,1.0,5.0,75.15,246000.0,1002
2012-02-25,UK,certificate of deposit,1830000.0,1.0,25.0,20.46,201000.0,1348
2012-02-25,UK,joint account,201000.0,1.0,4.0,2.32,8100.0,48
2012-02-25,UK,insurance,33100.0,1.0,95.0,3.0,445.37,755
2012-02-25,UK,checking account,450000.0,1.0,72.0,180.15,33100.0,33271
2012-02-25,UK,consolidate loans,74000.0,1.0,6.0,124.54,2400.0,1982
2012-02-25,UK,overdraft fee,135000.0,1.0,4.0,1.94,2400.0,43
2012-02-25,UK,bankruptcy,8100.0,1.0,4.0,2.48,880.0,54
2012-02-25,UK,lawyer,13600000.0,1.0,105.0,115.97,1830000.0,31266
2012-02-25,UK,loans,20400000.0,1.0,4411.0,27.0,534.73,305726
2012-02-25,US,financial services,4090000.0,1.0,1129.0,243.7,823000.0,706435
2012-02-25,US,certificate of deposit,1830000.0,1.0,236.0,174.32,673000.0,105654
2012-02-25,US,joint account,201000.0,1.0,86.0,149.26,135000.0,32881
2012-02-25,US,insurance,33100.0,1.0,271.0,9.0,218.63,6276
2012-02-25,US,checking account,450000.0,1.0,371.0,4.0,84.45,3834
2012-02-25,US,consolidate loans,74000.0,1.0,17.0,27.97,60500.0,1230
2012-02-25,US,overdraft fee,135000.0,1.0,31.0,50.99,110000.0,4132
2012-02-25,US,minimum balance,1220000.0,1.0,408.0,205.23,301000.0,214740
2012-02-25,US,bankruptcy,8100.0,1.0,8.0,10.11,1900.0,233
2012-02-25,US,interest rate,1500000.0,1.0,3.0,1.33,823000.0,34
2012-02-25,US,lawyer,13600000.0,1.0,1874.0,3.0,420.35,14459
2012-02-25,US,credit cards,135000.0,1.0,282.0,2.0,840.18,1476
2012-02-25,US,loans,20400000.0,1.0,6227.0,60.0,645.8,959095
2012-02-25,US,atm,1000.0,1.0,7.0,10.7,590.0,206
2012-02-25,US,wire transfer,8100.0,1.0,87.0,976.9,6600.0,217445
2012-02-25,US,mortgage,8100.0,1.0,6.0,60.88,3600.0,894
2012-02-25,US,rewards card,0.0,1.0,5.0,2.69,0.0,59
2012-02-26,UK,financial services,4090000.0,1.0,6.0,73.83,246000.0,1142
2012-02-26,UK,certificate of deposit,1830000.0,1.0,32.0,22.76,201000.0,1899
2012-02-26,UK,joint account,201000.0,1.0,3.0,1.99,8100.0,42
2012-02-26,UK,insurance,33100.0,1.0,96.0,3.0,167.17,765
2012-02-26,UK,checking account,450000.0,1.0,83.0,189.36,33100.0,40366
2012-02-26,UK,consolidate loans,74000.0,1.0,7.0,117.04,2400.0,2081
2012-02-26,UK,overdraft fee,135000.0,1.0,3.0,1.66,2400.0,39
2012-02-26,UK,bankruptcy,8100.0,1.0,4.0,2.12,880.0,47
2012-02-26,UK,lawyer,13600000.0,1.0,100.0,126.52,1830000.0,32659
2012-02-26,UK,loans,20400000.0,1.0,4542.0,27.0,965.77,314813
2012-02-26,US,financial services,4090000.0,1.0,1095.0,240.81,823000.0,676860
2012-02-26,US,certificate of deposit,1830000.0,1.0,240.0,174.59,673000.0,107422
2012-02-26,US,joint account,201000.0,1.0,85.0,145.65,135000.0,31795
2012-02-26,US,insurance,33100.0,1.0,271.0,8.0,913.82,5592
2012-02-26,US,checking account,450000.0,1.0,416.0,4.0,14.71,4300
2012-02-26,US,consolidate loans,74000.0,1.0,19.0,158.96,60500.0,7632
2012-02-26,US,overdraft fee,135000.0,1.0,32.0,101.6,110000.0,8374
2012-02-26,US,minimum balance,1220000.0,1.0,418.0,210.31,301000.0,225502
2012-02-26,US,bankruptcy,8100.0,1.0,7.0,8.67,1900.0,180
2012-02-26,US,interest rate,1500000.0,1.0,2.0,1.15,823000.0,32
2012-02-26,US,lawyer,13600000.0,1.0,1932.0,3.0,213.14,14902
2012-02-26,US,credit cards,135000.0,1.0,286.0,2.0,585.31,1496
2012-02-26,US,loans,20400000.0,1.0,6416.0,66.0,745.44,1087118
2012-02-26,US,atm,1000.0,1.0,6.0,9.17,590.0,159
2012-02-26,US,wire transfer,8100.0,1.0,85.0,860.24,6600.0,187794
2012-02-26,US,mortgage,8100.0,1.0,5.0,52.13,3600.0,669
2012-02-26,US,rewards card,0.0,1.0,4.0,2.3,0.0,51
2012-02-27,UK,financial services,4090000.0,1.0,6.0,73.9,246000.0,1173
2012-02-27,UK,certificate of deposit,1830000.0,1.0,33.0,22.94,201000.0,1949
2012-02-27,UK,joint account,201000.0,1.0,3.0,2.0,8100.0,43
2012-02-27,UK,insurance,33100.0,1.0,98.0,3.0,165.55,784
2012-02-27,UK,checking account,450000.0,1.0,85.0,191.62,33100.0,41787
2012-02-27,UK,consolidate loans,74000.0,1.0,7.0,117.14,2400.0,2121
2012-02-27,UK,overdraft fee,135000.0,1.0,3.0,1.66,2400.0,39
2012-02-27,UK,bankruptcy,8100.0,1.0,4.0,2.13,880.0,48
2012-02-27,UK,lawyer,13600000.0,1.0,102.0,126.99,1830000.0,33250
2012-02-27,UK,loans,20400000.0,1.0,4750.0,28.0,210.96,341410
2012-02-27,US,financial services,4090000.0,1.0,1124.0,246.32,823000.0,710817
2012-02-27,US,certificate of deposit,1830000.0,1.0,244.0,175.38,673000.0,109659
2012-02-27,US,joint account,201000.0,1.0,81.0,136.71,135000.0,28423
2012-02-27,US,insurance,33100.0,1.0,278.0,8.0,882.8,5730
2012-02-27,US,checking account,450000.0,1.0,426.0,4.0,7.47,4397
2012-02-27,US,consolidate loans,74000.0,1.0,19.0,158.77,60500.0,7761
2012-02-27,US,overdraft fee,135000.0,1.0,33.0,101.4,110000.0,8558
2012-02-27,US,minimum balance,1220000.0,1.0,427.0,215.19,301000.0,236087
2012-02-27,US,bankruptcy,8100.0,1.0,7.0,8.64,1900.0,187
2012-02-27,US,interest rate,1500000.0,1.0,2.0,1.16,823000.0,32
2012-02-27,US,lawyer,13600000.0,1.0,1956.0,3.0,215.11,15092
2012-02-27,US,credit cards,135000.0,1.0,294.0,2.0,604.07,1532
2012-02-27,US,loans,20400000.0,1.0,6680.0,66.0,585.82,1131699
2012-02-27,US,atm,1000.0,1.0,6.0,9.14,590.0,162
2012-02-27,US,wire transfer,8100.0,1.0,87.0,858.97,6600.0,191066
2012-02-27,US,mortgage,8100.0,1.0,5.0,52.03,3600.0,685
2012-02-27,US,rewards card,0.0,1.0,4.0,2.3,0.0,51
2012-02-28,UK,financial services,4090000.0,1.0,9.0,95.69,246000.0,2165
2012-02-28,UK,certificate of deposit,1830000.0,1.0,39.0,28.92,201000.0,2949
2012-02-28,UK,joint account,201000.0,1.0,7.0,30.91,8100.0,543
2012-02-28,UK,insurance,33100.0,1.0,89.0,3.0,32.31,711
2012-02-28,UK,checking account,450000.0,1.0,88.0,245.25,33100.0,55641
2012-02-28,UK,consolidate loans,74000.0,1.0,8.0,130.52,2400.0,2642
2012-02-28,UK,overdraft fee,135000.0,1.0,2.0,1.29,2400.0,32
2012-02-28,UK,bankruptcy,8100.0,1.0,3.0,1.95,880.0,41
2012-02-28,UK,lawyer,13600000.0,1.0,93.0,144.87,1830000.0,34611
2012-02-28,UK,loans,20400000.0,1.0,4709.0,28.0,179.88,338527
2012-02-28,US,financial services,4090000.0,1.0,1173.0,257.89,823000.0,776351
2012-02-28,US,certificate of deposit,1830000.0,1.0,236.0,171.35,673000.0,103815
2012-02-28,US,joint account,201000.0,1.0,74.0,153.48,135000.0,29212
2012-02-28,US,insurance,33100.0,1.0,290.0,9.0,252.9,6726
